account_id,country_code,cc_country,ll_country,bank_name,amount_usd,email,id
15972898,,US,ES,,4.9,gmail.com,NULL
15972898,,US,ES,,71.91,gmail.com,NULL
16264607,SA,US,SA,,0.25,live.com,NULL
16266832,RO,US,SA,,0.273006,gmail.com,NULL
16266832,RO,US,SA,,107.66264616000001,gmail.com,NULL
16266832,RO,US,SA,,3.6036792,gmail.com,NULL
16264607,,US,SA,,5.42,live.com,NULL
16266832,RO,US,SA,,273.48649056000005,gmail.com,NULL
16266832,RO,US,SA,,8.572388400000001,gmail.com,NULL
16266832,RO,US,SA,,214.58271600000003,gmail.com,NULL
16266832,RO,US,SA,,6.803309520000001,gmail.com,NULL
16266832,RO,US,SA,,1.6817169600000001,gmail.com,NULL
14832705,KE,US,KE,,107.72,yahoo.com,NULL
16178461,KE,US,KE,,5.42,gmail.com,NULL
16374443,KE,US,KE,,0.25,gmail.com,NULL
15538886,,PR,US,,10.48,hotmail.com,NULL
14538589,,ZA,BW,"ABSA GROUP, LTD.",10.48,africa.co.bw,NULL
16280328,TR,CA,TR,"VANCOUVER CITY SAVINGS C.U.",0.25,gmail.com,NULL
16317889,DE,ZA,DE,"FIRSTRAND BANK, LTD.",7.087235760000001,icloud.com,NULL
16263182,MD,RO,MD,"BRD - GROUPE SOCIETE GENERALE, S.A.",0.25,mail.ru,NULL
14174596,,BG,DE,"EUROBANK EFG BULGARIA A.D.",1.4851526400000004,gmail.com,NULL
14606398,,RU,NL,"CJSC ALFA-BANK",10.48,yandex.ru,NULL
16304088,MA,US,MA,"GEORGIA F.C.U.",30.99,gmail.com,547619
16304088,,US,MA,"GEORGIA F.C.U.",51.45,gmail.com,547619
16216289,CA,US,CA,"TD BANK, N.A.",0.25,live.com,NULL
16216289,,US,CA,"TD BANK, N.A.",5.42,live.com,NULL
16149739,BB,LC,BB,"FIRSTCARIBBEAN INTERNATIONAL BANK (BARBADOS), LTD.",0.25,outlook.com,NULL
16149739,,LC,BB,"FIRSTCARIBBEAN INTERNATIONAL BANK (BARBADOS), LTD.",10.53,outlook.com,NULL
16237510,PK,AE,PK,"ABU DHABI COMMERCIAL BANK",79.8450492,highhealsensations.com,NULL
16237510,,AE,PK,"ABU DHABI COMMERCIAL BANK",1.8622751999999998,highhealsensations.com,NULL
15414364,,LT,UA,"SEB BANKAS AB",10.48,ya.ru,NULL
16201185,DE,RU,DE,,5.42,valemail.net,540249
16198640,PK,US,PK,"U.S. BANK NATIONAL ASSOCIATION, ND",0.25,gmail.com,540044
16217386,PK,US,PK,"U.S. BANK NATIONAL ASSOCIATION, ND",0.25,gmail.com,541362
16217386,,US,PK,"U.S. BANK NATIONAL ASSOCIATION, ND",5.42,gmail.com,541362
14617246,,US,ID,"U.S. BANK NATIONAL ASSOCIATION, ND",10.48,gmail.com,NULL
16369868,US,US,CN,"E*TRADE BANK",0.25,qq.com,NULL
16457316,FR,US,FR,"E*TRADE BANK",0,gmail.com,NULL
16234892,PK,US,PK,"CAPITAL ONE BANK (USA), N.A.",0.25,outlook.com,542509
16303505,CA,US,CA,"CAPITAL ONE BANK (USA), N.A.",30.99,randrproject.com,NULL
15132650,,US,IN,"CAPITAL ONE BANK (USA), N.A.",17.95967968,gmail.com,NULL
15132650,,US,IN,"CAPITAL ONE BANK (USA), N.A.",13.781868919999999,gmail.com,NULL
15132650,,US,IN,"CAPITAL ONE BANK (USA), N.A.",208.710264,gmail.com,NULL
15132650,,US,IN,"CAPITAL ONE BANK (USA), N.A.",312.94782599999996,gmail.com,NULL
16248230,MX,US,MX,"FIA CARD SERVICES, NATIONAL ASSOCIATION (2)",0.24707361067500003,gmail.com,NULL
16248230,,US,MX,"FIA CARD SERVICES, NATIONAL ASSOCIATION (2)",106.7274996,gmail.com,NULL
16248230,,US,MX,"FIA CARD SERVICES, NATIONAL ASSOCIATION (2)",19.0611054,gmail.com,NULL
16200021,DK,US,DK,"CITIBANK (SOUTH DAKOTA), N.A.",592.46670096,mail.ru,540011
14709155,DE,US,DE,"CHARLES SCHWAB BANK",56.239236000000005,gmail.com,NULL
14709155,,US,DE,"CHARLES SCHWAB BANK",2.6208576000000003,gmail.com,NULL
14709155,,US,DE,"CHARLES SCHWAB BANK",5.4055188,gmail.com,NULL
14709155,,US,DE,"CHARLES SCHWAB BANK",167.95329120000002,gmail.com,NULL
15926104,CN,US,CN,,36.11,qq.com,NULL
15926104,,US,CN,,3.37,qq.com,NULL
16144279,US,US,RO,"BANK OF HAWAII",51.45,gmail.com,536440
15582637,,US,HK,"BANK OF HAWAII",102.6,gmail.com,NULL
15582637,,US,HK,"BANK OF HAWAII",1.07,gmail.com,NULL
15582637,,US,HK,"BANK OF HAWAII",5.42,gmail.com,NULL
15582637,,US,HK,"BANK OF HAWAII",1.67,gmail.com,NULL
15582637,,US,HK,"BANK OF HAWAII",14.02,gmail.com,NULL
14592063,,US,CN,"BANK OF HAWAII",47.47,qq.com,NULL
16459806,TN,US,TN,"BANK OF HAWAII",0.25,outlook.com,559361
16473042,VE,US,VE,"BANK OF HAWAII",5.42,hotmail.com,NULL
16473042,,US,VE,"BANK OF HAWAII",5.42,hotmail.com,NULL
16194840,DE,US,DE,"BANK OF HAWAII",0.24809256446400002,mail.ru,539669
16256454,IT,US,IT,"BANK OF HAWAII",0.273006,luigipulcini.com,NULL
15789568,,US,PH,"BANK OF HAWAII",3.16600164,ymail.com,NULL
14270958,,US,DE,"BANK OF HAWAII",9.260363520000002,gmail.com,NULL
16110033,,US,RS,"BANK OF HAWAII",10.48,gmail.com,NULL
16450186,MA,US,MA,"BANK OF HAWAII",5.42,outlook.fr,558541
16450186,,US,MA,"BANK OF HAWAII",5.42,outlook.fr,558541
14754058,AM,US,AM,"BELMONT SAVINGS BANK",0.25,energizeglobal.com,NULL
14754058,,US,AM,"BELMONT SAVINGS BANK",30.99,energizeglobal.com,NULL
16189710,EG,US,EG,"WELLS FARGO BANK ARIZONA, N.A.",5.42,gmail.com,NULL
16282940,PK,US,PK,"WACHOVIA BANK, N.A.",0.25,gmail.com,548198
16282940,,US,PK,"WACHOVIA BANK, N.A.",5.39,gmail.com,548198
16399838,EC,IT,EC,"INTESA SANPAOLO S.P.A.",30.99,mail.com,555267
16399838,,IT,EC,"INTESA SANPAOLO S.P.A.",8.48,mail.com,555267
16399838,,IT,EC,"INTESA SANPAOLO S.P.A.",21.78,mail.com,555267
16399838,,IT,EC,"INTESA SANPAOLO S.P.A.",9.51,mail.com,555267
16171210,IT,IT,CH,,179.12469672000003,forfirm.com,NULL
16171210,,IT,CH,,5.74404624,forfirm.com,NULL
16171210,,IT,CH,,179.12469672000003,forfirm.com,NULL
16055264,US,US,MK,"U.S. BANK, N.A.",65.77,hotmail.com,NULL
16352018,US,US,CN,"U.S. BANK, N.A.",0.25,gmail.com,550668
16055264,,US,MK,"U.S. BANK, N.A.",6.45,hotmail.com,NULL
16055264,,US,MK,"U.S. BANK, N.A.",3.37,hotmail.com,NULL
16169046,VE,US,VE,"U.S. BANK, N.A.",16.93,gmail.com,NULL
16169046,,US,VE,"U.S. BANK, N.A.",4.13,gmail.com,NULL
16169046,,US,VE,"U.S. BANK, N.A.",10.54,gmail.com,NULL
16169046,,US,VE,"U.S. BANK, N.A.",10.53,gmail.com,NULL
14793972,,US,IN,"U.S. BANK, N.A.",10.48,gmail.com,NULL
14793972,,US,IN,"U.S. BANK, N.A.",204.9,gmail.com,NULL
14793972,,US,IN,"U.S. BANK, N.A.",35,gmail.com,NULL
16055682,,US,TN,"U.S. BANK, N.A.",5.42,hotmail.fr,540162
14668259,,US,IL,"U.S. BANK, N.A.",10.48,gmail.com,NULL
14248362,,US,EG,"U.S. BANK, N.A.",10.48,gmail.com,NULL
16219462,BG,US,BG,"BANK OF HAWAII",0.24463194040800001,abv.bg,541546
15966750,,NZ,RS,"ANZ NATIONAL BANK, LTD.",10.48,yahoo.com,NULL
15721564,PH,NZ,PH,"KIWIBANK, LTD.",0.24485570980800003,gmail.com,NULL
15721564,PH,NZ,PH,"KIWIBANK, LTD.",0.24507875796800005,gmail.com,NULL
15721564,,NZ,PH,"KIWIBANK, LTD.",3.5556500800000004,gmail.com,NULL
16256635,IT,SI,IT,,0.24764374260000002,illusiolab.com,NULL
16338248,IN,US,IN,,16.271687999999997,tc67simulationsystems.com,NULL
15260720,,US,IN,,8.09304852,gmail.com,544187
14414173,,US,IN,,8.09304852,gmail.com,NULL
16393551,IN,US,IN,,0.25141134312799995,gmail.com,NULL
16103413,,US,IN,,8.09304852,gmail.com,NULL
16416042,IN,US,IN,,3.4424495999999998,gmail.com,NULL
16338248,,US,IN,,112.6563578,tc67simulationsystems.com,NULL
16487814,IN,US,IN,,0.25003190215599996,gmail.com,NULL
16412399,BG,US,BG,,0.273006,abv.bg,NULL
16110280,,PS,RO,,9.260363520000002,gmail.com,NULL
16106060,IN,US,IN,"PRIVATE BANK AND TRUST COMPANY",26.695444199999997,gmail.com,NULL
16025537,UA,US,UA,"PRIVATE BANK AND TRUST COMPANY",10,i.ua,NULL
16389363,AU,MY,AU,"MALAYAN BANKING BERHAD",85.32347378,yahoo.com,NULL
16389363,,MY,AU,"MALAYAN BANKING BERHAD",2.94421418,yahoo.com,NULL
15138574,TW,GB,TW,"BANK OF SCOTLAND",8.411276319999999,hotmail.com,NULL
16396734,ES,GB,ES,"BANK OF SCOTLAND",0.249704722088,gmail.com,NULL
16412626,BD,GB,BD,"BANK OF SCOTLAND",0.25,gmail.com,NULL
16412626,,GB,BD,"BANK OF SCOTLAND",9.51,gmail.com,NULL
16412626,,GB,BD,"BANK OF SCOTLAND",29.97,gmail.com,NULL
16322525,US,RW,US,"ECOBANK RWANDA S.A.",5.42,yahoo.fr,NULL
16322525,,RW,US,"ECOBANK RWANDA S.A.",5.42,yahoo.fr,NULL
16085202,KE,KE,CD,,5.42,yahoo.fr,NULL
16085202,,KE,CD,,5.42,yahoo.fr,NULL
16393716,GB,GH,GB,,0.387974,gmail.com,NULL
16436169,GA,GH,GA,,0.25,yahoo.com,NULL
16165856,RS,BH,RS,,0.25,gmail.com,NULL
16334149,SG,MY,SG,"PUBLIC BANK BERHAD",0.2463255624,hotmail.com,NULL
15668510,,MY,HK,"PUBLIC BANK BERHAD",10.53,gmail.com,NULL
15668510,,MY,HK,"PUBLIC BANK BERHAD",15.65,gmail.com,NULL
16351402,TW,MY,TW,"PUBLIC BANK BERHAD",0.25,hotmail.com,NULL
15992561,GB,BH,GB,,41.22,hotmail.com,NULL
15962452,,NG,US,"UNITED BANK FOR AFRICA PLC",7.97022864,hotmail.com,NULL
16235056,MU,US,MU,,0.25,yahoo.com,NULL
16294198,MU,US,MU,,0.25,hotmail.com,NULL
16309911,MU,US,MU,,99.3,gmail.com,NULL
15882425,,US,MU,,10.48,wicre8.com,NULL
16309911,,US,MU,,3.74,gmail.com,NULL
16182132,MU,US,MU,,0.25,gmail.com,NULL
15660957,,RU,UA,,10.48,gmail.com,NULL
15660957,,RU,UA,,5.06,gmail.com,NULL
15660957,,RU,UA,,41.22,gmail.com,NULL
14494468,,RU,GB,,10.32,gmail.com,NULL
16403262,CA,US,CA,"CARD SERVICES FOR CREDIT UNIONS, INC.",4.12200756,cdnqa.com,554990
15707291,PE,US,PE,"CREDIT UNION WEST",0.25,gmail.com,NULL
16250045,NL,RU,NL,,5.42,divermail.com,543741
16271006,GB,RU,GB,,5.42,ubismail.net,545682
16261443,GB,IN,GB,"HDFC BANK, LTD.",0.25,gmail.com,NULL
16261443,,IN,GB,"HDFC BANK, LTD.",227.41,gmail.com,NULL
16261443,,IN,GB,"HDFC BANK, LTD.",7.11,gmail.com,NULL
16261443,,IN,GB,"HDFC BANK, LTD.",5.42,gmail.com,NULL
16261443,,IN,GB,"HDFC BANK, LTD.",1.24,gmail.com,NULL
16194621,DE,US,DE,"HERITAGE VALLEY F.C.U.",153.75,yahoo.com,NULL
16194621,,US,DE,"HERITAGE VALLEY F.C.U.",153.75,yahoo.com,NULL
15135103,FR,US,FR,"WINGS FINANCIAL C.U.",34.464277440000004,gmail.com,NULL
15135103,FR,US,FR,"WINGS FINANCIAL C.U.",3.5927589600000003,gmail.com,NULL
15135103,FR,US,FR,"WINGS FINANCIAL C.U.",16.413120720000002,gmail.com,NULL
16096141,BR,US,BR,"CAPITAL ONE BANK (USA), N.A.",0.25,aol.com,NULL
16234537,RU,US,RU,"CAPITAL ONE BANK (USA), N.A.",0.25,mail.domenic,542671
15408186,,AU,ID,,37.7388052,gmail.com,NULL
15814375,GH,US,GH,"JPMORGAN CHASE BANK, N.A.",0.25,gmail.com,NULL
15520283,,US,KW,"JPMORGAN CHASE BANK, N.A.",10.48,yahoo.com,NULL
15586016,GB,BG,GB,"DSK BANK PLC",11.23572704,gmail.com,NULL
16357405,US,BG,NL,"DSK BANK PLC",0.25,gmail.com,NULL
15891632,NL,US,NL,"CAPITAL ONE, N.A.",0.273006,outlook.it,NULL
16126003,US,UA,LV,"PJSC UKRSOTSBANK",28.94,yandex.ru,NULL
14679640,,UA,TR,"PJSC UKRSOTSBANK",5.42,gmail.com,NULL
16237836,CA,RU,CA,"GAZPROMBANK OJSC",5.42,valemail.net,542739
16492941,UA,RU,UA,"GAZPROMBANK OJSC",0.25,mail.ru,NULL
16495453,DE,RU,DE,"GAZPROMBANK OJSC",30.99,postonline.me,562388
16319233,RU,PL,RU,"BANK MILLENNIUM SPOLKA AKCYJNA",0.25,gmail.com,NULL
14135970,,PL,IT,"BANK ZACHODNI WBK, S.A.",10.48,gmail.com,NULL
16354274,TR,BG,TR,"TBI CREDIT EAD",0.25,gmail.com,NULL
14561414,,US,NP,"FIA CARD SERVICES, N.A.",10.48,gmail.com,NULL
16371121,VE,US,VE,"FIA CARD SERVICES, N.A.",0.25,hotmail.com,NULL
16371121,,US,VE,"FIA CARD SERVICES, N.A.",1.8,hotmail.com,NULL
16371121,,US,VE,"FIA CARD SERVICES, N.A.",5.42,hotmail.com,NULL
15256426,,US,GE,"FIA CARD SERVICES, N.A.",10.48,yahoo.com,NULL
16371121,,US,VE,"FIA CARD SERVICES, N.A.",24.85,hotmail.com,NULL
16158299,VN,IN,VN,,0.25,gmail.com,NULL
16137563,GB,RU,GB,"QIWI BANK (JSC)",0.24862770626399996,gmail.com,557137
16140890,KG,RU,KG,"QIWI BANK (JSC)",0.25,gmail.com,NULL
16158622,UA,RU,UA,"QIWI BANK (JSC)",0.25,gmail.com,NULL
16209858,KZ,RU,KZ,"QIWI BANK (JSC)",0.25,mail.ru,NULL
16230228,KZ,RU,KZ,"QIWI BANK (JSC)",0.25,mail.ru,NULL
16304392,US,RU,US,"QIWI BANK (JSC)",0.25,yandex.ru,NULL
16230228,,RU,KZ,"QIWI BANK (JSC)",6.44,mail.ru,NULL
16456122,UA,RU,UA,"QIWI BANK (JSC)",0.25,list.ru,NULL
16230228,,RU,KZ,"QIWI BANK (JSC)",5.42,mail.ru,NULL
16258565,AE,BE,AE,"RECORD BANQUE / RECORD BANK",335.524374,gmail.com,NULL
16258565,,BE,AE,"RECORD BANQUE / RECORD BANK",10.439749440000002,gmail.com,NULL
16219645,CH,US,CH,"COMMERCIAL BANKING COMPANY",0.273006,gmail.com,NULL
15476502,JP,IN,JP,"HDFC BANK, LTD.",4.244276999999999,gmail.com,NULL
16453236,FR,IN,FR,"HDFC BANK, LTD.",0,gmail.com,NULL
16211122,US,IN,US,"HDFC BANK, LTD.",36.317372999999996,gmail.com,NULL
16211122,,IN,US,"HDFC BANK, LTD.",2.6406221999999997,gmail.com,NULL
15476502,,IN,JP,"HDFC BANK, LTD.",4.244276999999999,gmail.com,NULL
14710067,,CN,US,"CHINA CONSTRUCTION BANK CORPORATION",10.48,qq.com,NULL
14171739,,CN,JP,"CHINA CONSTRUCTION BANK CORPORATION",8.389610999999999,gmail.com,NULL
16402547,CA,CN,CA,"CHINA CONSTRUCTION BANK CORPORATION",0.25,hotmail.com,NULL
15954042,PH,PG,PH,,77.03,live.com,NULL
15954042,,PG,PH,,7.46,live.com,NULL
15954042,,PG,PH,,14.62,live.com,NULL
15954042,,PG,PH,,3.37,live.com,NULL
15954042,,PG,PH,,12.58,live.com,NULL
15954042,,PG,PH,,5.42,live.com,NULL
14185795,,KR,IN,"BC CARD CO., LTD.",8.09304852,gmail.com,NULL
15858785,IN,KR,IN,"BC CARD CO., LTD.",0.248746423128,gmail.com,NULL
16174093,NA,ZA,NA,"FIRSTRAND BANK, LTD.",0.25,gmail.com,NULL
16405329,IN,CH,IN,"UBS AG",79.8450492,gmail.com,NULL
16405329,,CH,IN,"UBS AG",3.6469556,gmail.com,NULL
16065821,MZ,ZA,MZ,"FIRSTRAND BANK, LTD.",32.3026384,gmail.com,538503
16359399,IE,BR,IE,"BANCO ITAUCARD, S.A.",0.25,gmail.com,NULL
16339428,AU,AT,AU,,0.251105492872,tourradar.com,NULL
16339428,,AT,AU,,36.0501038,tourradar.com,NULL
16339428,,AT,AU,,20.02946704,tourradar.com,NULL
16459070,VN,KR,VN,"BC CARD CO., LTD.",0.25,gmail.com,559854
16473049,VN,KR,VN,"BC CARD CO., LTD.",0.25,gmail.com,NULL
16177001,US,DE,US,"BARCLAYS BANK PLC",358.35,gmail.com,NULL
16323109,ES,DE,ES,"BARCLAYS BANK PLC",0.25183602273600003,yahoo.com,NULL
16323109,,DE,ES,"BARCLAYS BANK PLC",201.46750776000002,yahoo.com,NULL
16323109,,DE,ES,"BARCLAYS BANK PLC",89.75345256,yahoo.com,NULL
16380146,AG,AR,AG,CITIBANK,30.99,gmail.com,554725
16441772,MA,AR,MA,CITIBANK,5.42,gmail.com,557823
14704184,FR,JP,FR,"CITI CARDS JAPAN, INC.",29.97,gmail.com,NULL
14704184,,JP,FR,"CITI CARDS JAPAN, INC.",3.37,gmail.com,NULL
16117904,SG,TW,SG,"HUA NAN COMMERCIAL BANK, LTD.",221.6497152,gmx.com,545566
16250972,NL,TW,NL,"HUA NAN COMMERCIAL BANK, LTD.",204.9,gmx.com,543758
14645756,,CZ,SK,"CESKA SPORITELNA, A.S (CZECH SAVINGS BANK)",10.48,moneyclickz.com,NULL
14895236,,TH,MM,"SIAM COMMERCIAL BANK PUBLIC COMPANY, LTD.",10.48,gmail.com,NULL
16398112,IT,DE,IT,"DEUTSCHE POSTBANK AG",85.21,gmail.com,NULL
16398112,,DE,IT,"DEUTSCHE POSTBANK AG",3.37,gmail.com,NULL
16033905,US,CO,US,"BANCO DAVIVIENDA, S.A.",0.25,hotmail.com,NULL
16258125,EE,BY,EE,"PRIORBANK JSCB",0.24715014775200003,mail.ru,NULL
16105053,,BY,DE,"PRIORBANK JSCB",10.48,tut.by,NULL
16307903,ES,FI,SE,"SVENSKA HANDELSBANKEN AB (PUBL)",89.3,loopon.com,NULL
15788181,,AE,IN,CITIBANK,29.1009264,gmail.com,NULL
15788181,,AE,IN,CITIBANK,1.1010822399999998,gmail.com,NULL
14112544,,TR,PL,"TURKIYE HALK BANKASI, A.S.",1.02665762,gmail.com,NULL
15251806,,HK,US,HSBC,10.48,gmail.com,NULL
15159623,US,IE,US,"ALLIED IRISH BANKS PLC",102.6,adbullion.com,NULL
15159623,,IE,US,"ALLIED IRISH BANKS PLC",8.43,adbullion.com,NULL
16211013,ES,GB,ES,"LLOYDS TSB BANK PLC",0.24754000032,gmail.com,NULL
16289936,ID,GB,ID,"LLOYDS TSB BANK PLC",32.21736096,gmail.com,NULL
16304031,EC,GB,EC,"LLOYDS TSB BANK PLC",0.25,brewincorp.com,NULL
15897876,PK,GB,PK,"LLOYDS TSB BANK PLC",0.25,gmail.com,NULL
15851408,AT,GB,AT,"LLOYDS TSB BANK PLC",1.64500976,gmail.com,NULL
15897876,,GB,PK,"LLOYDS TSB BANK PLC",10.53,gmail.com,NULL
16289936,,GB,ID,"LLOYDS TSB BANK PLC",16.341464879999997,gmail.com,NULL
16289936,,GB,ID,"LLOYDS TSB BANK PLC",63.969153119999994,gmail.com,NULL
15998576,,GB,BD,"LLOYDS TSB BANK PLC",1.31,coventry.ac.uk,NULL
16191559,CY,GB,CY,"LLOYDS TSB BANK PLC",33.896424960000004,inalan.gr,NULL
15640746,,GB,KW,"LLOYDS TSB BANK PLC",222.72811392,yahoo.com,NULL
15640746,,GB,KW,"LLOYDS TSB BANK PLC",190.97632176,yahoo.com,NULL
15640746,,GB,KW,"LLOYDS TSB BANK PLC",6.17654608,yahoo.com,NULL
15640746,,GB,KW,"LLOYDS TSB BANK PLC",11.0960564,yahoo.com,NULL
14867216,,GB,US,"LLOYDS TSB BANK PLC",1.0708082399999999,gmail.com,NULL
16041251,,GB,UA,"LLOYDS TSB BANK PLC",10.48,gmail.com,NULL
14032178,,GB,SA,"LLOYDS TSB BANK PLC",10.48,hotmail.com,NULL
16408205,US,GB,PK,"LLOYDS TSB BANK PLC",0.25,gmail.com,555296
16410525,RU,GB,RU,"LLOYDS TSB BANK PLC",0.25,bk.ru,NULL
14923216,,GB,IN,"LLOYDS TSB BANK PLC",10.48,morelifelondon.net,NULL
15808205,AT,GB,AT,"LLOYDS TSB BANK PLC",105.24958671999998,gmail.com,NULL
15808205,AT,GB,AT,"LLOYDS TSB BANK PLC",3.6469556,gmail.com,NULL
16039725,ES,GB,ES,"LLOYDS TSB BANK PLC",17.144776800000002,googlemail.com,NULL
16039725,,GB,ES,"LLOYDS TSB BANK PLC",2.6208576000000003,googlemail.com,NULL
14317099,,GB,DE,"LLOYDS TSB BANK PLC",9.260363520000002,stellarcircus.com,NULL
16322517,DE,JP,DE,"CHUBU SHINKIN BANK CARD CO., LTD.",511.8,web.de,548607
16226092,CA,ZA,CA,"NEDBANK, LTD.",0.24083095350599998,MDMD.DD,541949
16226151,CA,ZA,CA,"NEDBANK, LTD.",0.24133137435000002,gmail.com,541947
16226166,CA,ZA,CA,"NEDBANK, LTD.",0.24133137435000002,mdm.cmcm,541944
16226177,CA,ZA,CA,"NEDBANK, LTD.",0.24133137435000002,mdmdm.cmcm,541948
16226193,CA,ZA,CA,"NEDBANK, LTD.",0.24133137435000002,dmdm.cmcmc,551226
16226210,CA,ZA,CA,"NEDBANK, LTD.",0.24083095350599998,dmdm.cmcm,541945
16226092,,ZA,CA,"NEDBANK, LTD.",43.02250326,MDMD.DD,541949
16226092,,ZA,CA,"NEDBANK, LTD.",4.12200756,MDMD.DD,541949
16236890,EE,NO,EE,"TELLER, A.S.",19.74,seray.no,NULL
16236890,,NO,EE,"TELLER, A.S.",3.37,seray.no,NULL
16236890,,NO,EE,"TELLER, A.S.",204.9,seray.no,NULL
16236890,,NO,EE,"TELLER, A.S.",8.37,seray.no,NULL
16004113,MX,NO,MX,"VISA NORGE A/S",5.42,hotmail.com,NULL
15760426,,NO,AR,"TELLER, A.S.",10.48,hotmail.com,NULL
14542180,US,NO,US,"TELLER, A.S.",30.99,yayimages.com,NULL
14542180,,NO,US,"TELLER, A.S.",30.99,yayimages.com,NULL
14542180,,NO,US,"TELLER, A.S.",207.97,yayimages.com,NULL
14542180,,NO,US,"TELLER, A.S.",8.37,yayimages.com,NULL
15303982,CN,GB,CN,"BARCLAYS BANK PLC",102.6,gmail.com,NULL
15941477,,GB,FR,"BARCLAYS BANK PLC",9.260363520000002,btinternet.com,NULL
16134267,RO,GB,RO,"BARCLAYS BANK PLC",10.53,gmail.com,NULL
16134267,,GB,RO,"BARCLAYS BANK PLC",3.37,gmail.com,NULL
16134267,,GB,RO,"BARCLAYS BANK PLC",83.82,gmail.com,NULL
16134267,,GB,RO,"BARCLAYS BANK PLC",3.65,gmail.com,NULL
15926616,,GB,BD,"BARCLAYS BANK PLC",51.45,gmail.com,NULL
15926616,,GB,BD,"BARCLAYS BANK PLC",102.6,gmail.com,NULL
14562353,ZW,GB,ZW,"BARCLAYS BANK PLC",1.8157183199999998,yahoo.co.uk,NULL
14562353,,GB,ZW,"BARCLAYS BANK PLC",204.9,yahoo.co.uk,NULL
14562353,,GB,ZW,"BARCLAYS BANK PLC",614.1,yahoo.co.uk,NULL
14562353,,GB,ZW,"BARCLAYS BANK PLC",1.02,yahoo.co.uk,NULL
14562353,,GB,ZW,"BARCLAYS BANK PLC",47.92,yahoo.co.uk,NULL
14562353,,GB,ZW,"BARCLAYS BANK PLC",102.6,yahoo.co.uk,NULL
14562353,,GB,ZW,"BARCLAYS BANK PLC",36.11,yahoo.co.uk,NULL
14562353,,GB,ZW,"BARCLAYS BANK PLC",3.37,yahoo.co.uk,NULL
16397017,LT,GB,LT,"BARCLAYS BANK PLC",0.25,hotmail.co.uk,NULL
16201929,BR,GB,BR,"BARCLAYS BANK PLC",0.25,v86solutions.com,NULL
16201929,,GB,BR,"BARCLAYS BANK PLC",8.15,v86solutions.com,NULL
16201929,,GB,BR,"BARCLAYS BANK PLC",5.42,v86solutions.com,NULL
16201929,,GB,BR,"BARCLAYS BANK PLC",5.02,v86solutions.com,NULL
16373280,ES,MX,ES,"BANCO SANTANDER S.A. INST. DE BANCA MULTIPLE GRUPO FINANCIERO SANTANDER",123.26766912000001,mail.com,553787
16471374,US,MX,IT,"BANCO MERCANTIL DEL NORTE S.A.., INSTITUCISN DE BANCA MZLTIP",511.8,gmail.com,560290
16357286,US,AR,US,"ABN AMRO BANK, N.V.",0.25,comcast.net,NULL
16357286,,AR,US,"ABN AMRO BANK, N.V.",5.42,comcast.net,NULL
16298057,US,IT,US,"DEUTSCHE BANK S.P.A.",102.6,gmail.com,547733
16311258,MA,IT,MA,"DEUTSCHE BANK S.P.A.",102.6,gmail.com,547899
16311258,,IT,MA,"DEUTSCHE BANK S.P.A.",358.35,gmail.com,547899
16426295,US,IT,US,"DEUTSCHE BANK S.P.A.",30.99,yahoo.fr,557036
16480850,CH,IT,CH,"DEUTSCHE BANK S.P.A.",112.09626360000001,bluewin.ch,NULL
16480850,,IT,CH,"DEUTSCHE BANK S.P.A.",5.97337128,bluewin.ch,NULL
14525591,,AU,LK,"COMMONWEALTH BANK OF AUSTRALIA",7.6946046400000006,gmail.com,NULL
16445176,GB,AU,GB,"COMMONWEALTH BANK OF AUSTRALIA",238.60401,gmail.com,NULL
16449661,BG,AU,BG,"COMMONWEALTH BANK OF AUSTRALIA",0.24834045391200002,abv.bg,559030
16459431,IT,AU,IT,"COMMONWEALTH BANK OF AUSTRALIA",704.1807561600001,mail.summ,559330
14040473,,MU,US,"BANQUE NATIONALE DE PARIS INTERCONTINENTALE",6.44,midwestpodiatrycenters.com,NULL
14040473,,MU,US,"BANQUE NATIONALE DE PARIS INTERCONTINENTALE",147.61,midwestpodiatrycenters.com,NULL
14040473,,MU,US,"BANQUE NATIONALE DE PARIS INTERCONTINENTALE",4.9,midwestpodiatrycenters.com,NULL
15595551,,GR,RS,"COMMERCIAL BANK OF GREECE",9.91661544,hotmail.com,NULL
14259586,,GR,MC,"COMMERCIAL BANK OF GREECE",10.48,tomplabs.com,NULL
16027211,US,NG,US,"DIAMOND BANK, LTD.",0.25,gmail.com,NULL
14753215,FR,HK,FR,HSBC,0.24672425839200002,gmail.com,NULL
16285134,NL,HK,NL,HSBC,0.25069704170400003,gmail.com,NULL
16327526,TH,HK,TH,HSBC,56.54,college.harvard.edu,NULL
16327526,,HK,TH,HSBC,118.97,college.harvard.edu,NULL
15726895,ES,LU,ES,"ING LUXEMBOURG, S.A.",32.78256048,ellith.com,NULL
15726895,,LU,ES,"ING LUXEMBOURG, S.A.",32.78256048,ellith.com,NULL
15726895,,LU,ES,"ING LUXEMBOURG, S.A.",56.239236000000005,ellith.com,NULL
15726895,,LU,ES,"ING LUXEMBOURG, S.A.",29.091519360000003,ellith.com,NULL
16349815,US,SA,US,"SAMBA FINANCIAL GROUP",87.26,hotmail.com,NULL
16349815,,SA,US,"SAMBA FINANCIAL GROUP",3.37,hotmail.com,NULL
